time,x_ref,y_ref,yaw_ref,x,y,yaw,v,w,x_next,y_next,yaw_next
10.73,-0.343251,2.9803,186.57,-0.338623,2.98136,186.525,0.471322,0.15708,-0.343306,2.98082,186.615
10.74,-0.347932,2.97976,186.66,-0.343306,2.98082,186.615,0.471322,0.15708,-0.347988,2.98028,186.705
10.75,-0.352612,2.97921,186.75,-0.347988,2.98028,186.705,0.471322,0.15708,-0.352668,2.97973,186.795
10.76,-0.357291,2.97865,186.84,-0.352668,2.97973,186.795,0.471322,0.15708,-0.357349,2.97917,186.885
10.77,-0.36197,2.97808,186.93,-0.357349,2.97917,186.885,0.471322,0.15708,-0.362028,2.97861,186.975
10.78,-0.366647,2.97751,187.02,-0.362028,2.97861,186.975,0.471322,0.15708,-0.366706,2.97803,187.065
10.79,-0.371324,2.97693,187.11,-0.366706,2.97803,187.065,0.471322,0.15708,-0.371384,2.97745,187.155
10.8,-0.376,2.97634,187.2,-0.371384,2.97745,187.155,0.471322,0.15708,-0.37606,2.97687,187.245
10.81,-0.380674,2.97575,187.29,-0.37606,2.97687,187.245,0.471322,0.15708,-0.380736,2.97627,187.335
10.82,-0.385348,2.97515,187.38,-0.380736,2.97627,187.335,0.471322,0.15708,-0.38541,2.97567,187.425
10.83,-0.390021,2.97454,187.47,-0.38541,2.97567,187.425,0.471322,0.15708,-0.390084,2.97506,187.515
10.84,-0.394693,2.97392,187.56,-0.390084,2.97506,187.515,0.471322,0.15708,-0.394757,2.97445,187.605
10.85,-0.399364,2.9733,187.65,-0.394757,2.97445,187.605,0.471322,0.15708,-0.399429,2.97382,187.695
10.86,-0.404034,2.97267,187.74,-0.399429,2.97382,187.695,0.471322,0.15708,-0.404099,2.97319,187.785
10.87,-0.408703,2.97203,187.83,-0.404099,2.97319,187.785,0.471322,0.15708,-0.408769,2.97255,187.875
10.88,-0.413371,2.97138,187.92,-0.408769,2.97255,187.875,0.471322,0.15708,-0.413438,2.97191,187.965
10.89,-0.418038,2.97073,188.01,-0.413438,2.97191,187.965,0.471322,0.15708,-0.418106,2.97125,188.055
10.9,-0.422704,2.97007,188.1,-0.418106,2.97125,188.055,0.471322,0.15708,-0.422772,2.97059,188.145
10.91,-0.427369,2.9694,188.19,-0.422772,2.97059,188.145,0.471322,0.15708,-0.427438,2.96993,188.235
10.92,-0.432032,2.96873,188.28,-0.427438,2.96993,188.235,0.471322,0.15708,-0.432103,2.96925,188.325
10.93,-0.436695,2.96805,188.37,-0.432103,2.96925,188.325,0.471322,0.15708,-0.436766,2.96857,188.415
10.94,-0.441357,2.96736,188.46,-0.436766,2.96857,188.415,0.471322,0.15708,-0.441429,2.96788,188.505
10.95,-0.446017,2.96666,188.55,-0.441429,2.96788,188.505,0.471322,0.15708,-0.44609,2.96718,188.595
10.96,-0.450677,2.96596,188.64,-0.44609,2.96718,188.595,0.471322,0.15708,-0.45075,2.96648,188.685
10.97,-0.455335,2.96524,188.73,-0.45075,2.96648,188.685,0.471322,0.15708,-0.455409,2.96577,188.775
10.98,-0.459992,2.96452,188.82,-0.455409,2.96577,188.775,0.471322,0.15708,-0.460068,2.96505,188.865
10.99,-0.464648,2.9638,188.91,-0.460068,2.96505,188.865,0.471322,0.15708,-0.464724,2.96432,188.955
11,-0.469303,2.96307,189,-0.464724,2.96432,188.955,0.471322,0.15708,-0.46938,2.96359,189.045
11.01,-0.473957,2.96232,189.09,-0.46938,2.96359,189.045,0.471322,0.15708,-0.474035,2.96285,189.135
11.02,-0.47861,2.96158,189.18,-0.474035,2.96285,189.135,0.471322,0.15708,-0.478688,2.9621,189.225
11.03,-0.483261,2.96082,189.27,-0.478688,2.9621,189.225,0.471322,0.15708,-0.483341,2.96134,189.315
11.04,-0.487911,2.96006,189.36,-0.483341,2.96134,189.315,0.471322,0.15708,-0.487992,2.96058,189.405
11.05,-0.492561,2.95929,189.45,-0.487992,2.96058,189.405,0.471322,0.15708,-0.492641,2.95981,189.495
11.06,-0.497208,2.95851,189.54,-0.492641,2.95981,189.495,0.471322,0.15708,-0.49729,2.95903,189.585
11.07,-0.501855,2.95773,189.63,-0.49729,2.95903,189.585,0.471322,0.15708,-0.501938,2.95825,189.675
11.08,-0.5065,2.95693,189.72,-0.501938,2.95825,189.675,0.471322,0.15708,-0.506584,2.95745,189.765
11.09,-0.511144,2.95613,189.81,-0.506584,2.95745,189.765,0.471322,0.15708,-0.511229,2.95665,189.855
11.1,-0.515787,2.95533,189.9,-0.511229,2.95665,189.855,0.471322,0.15708,-0.515872,2.95585,189.945
11.11,-0.520429,2.95451,189.99,-0.515872,2.95585,189.945,0.471322,0.15708,-0.520515,2.95503,190.035
11.12,-0.525069,2.95369,190.08,-0.520515,2.95503,190.035,0.471322,0.15708,-0.525156,2.95421,190.125
11.13,-0.529708,2.95286,190.17,-0.525156,2.95421,190.125,0.471322,0.15708,-0.529796,2.95338,190.215
11.14,-0.534346,2.95203,190.26,-0.529796,2.95338,190.215,0.471322,0.15708,-0.534434,2.95255,190.305
11.15,-0.538982,2.95119,190.35,-0.534434,2.95255,190.305,0.471322,0.15708,-0.539071,2.95171,190.395
11.16,-0.543617,2.95034,190.44,-0.539071,2.95171,190.395,0.471322,0.15708,-0.543707,2.95085,190.485
11.17,-0.548251,2.94948,190.53,-0.543707,2.95085,190.485,0.471322,0.15708,-0.548342,2.95,190.575
11.18,-0.552883,2.94861,190.62,-0.548342,2.95,190.575,0.471322,0.15708,-0.552975,2.94913,190.665
11.19,-0.557514,2.94774,190.71,-0.552975,2.94913,190.665,0.471322,0.15708,-0.557607,2.94826,190.755
11.2,-0.562144,2.94686,190.8,-0.557607,2.94826,190.755,0.471322,0.15708,-0.562237,2.94738,190.845
11.21,-0.566772,2.94598,190.89,-0.562237,2.94738,190.845,0.471322,0.15708,-0.566866,2.94649,190.935
11.22,-0.571399,2.94508,190.98,-0.566866,2.94649,190.935,0.471322,0.15708,-0.571494,2.9456,191.025
11.23,-0.576024,2.94418,191.07,-0.571494,2.9456,191.025,0.471322,0.15708,-0.57612,2.9447,191.115
11.24,-0.580648,2.94327,191.16,-0.57612,2.9447,191.115,0.471322,0.15708,-0.580745,2.94379,191.205
11.25,-0.585271,2.94236,191.25,-0.580745,2.94379,191.205,0.471322,0.15708,-0.585368,2.94287,191.295
11.26,-0.589892,2.94143,191.34,-0.585368,2.94287,191.295,0.471322,0.15708,-0.58999,2.94195,191.385
11.27,-0.594512,2.9405,191.43,-0.58999,2.94195,191.385,0.471322,0.15708,-0.594611,2.94102,191.475
11.28,-0.59913,2.93957,191.52,-0.594611,2.94102,191.475,0.471322,0.15708,-0.59923,2.94008,191.565
11.29,-0.603747,2.93862,191.61,-0.59923,2.94008,191.565,0.471322,0.15708,-0.603847,2.93914,191.655
11.3,-0.608362,2.93767,191.7,-0.603847,2.93914,191.655,0.471322,0.15708,-0.608463,2.93819,191.745
11.31,-0.612976,2.93671,191.79,-0.608463,2.93819,191.745,0.471322,0.15708,-0.613078,2.93723,191.835
11.32,-0.617588,2.93574,191.88,-0.613078,2.93723,191.835,0.471322,0.15708,-0.617691,2.93626,191.925
11.33,-0.622199,2.93477,191.97,-0.617691,2.93626,191.925,0.471322,0.15708,-0.622302,2.93529,192.015
11.34,-0.626808,2.93379,192.06,-0.622302,2.93529,192.015,0.471322,0.15708,-0.626912,2.9343,192.105
11.35,-0.631415,2.9328,192.15,-0.626912,2.9343,192.105,0.471322,0.15708,-0.631521,2.93332,192.195
11.36,-0.636021,2.9318,192.24,-0.631521,2.93332,192.195,0.471322,0.15708,-0.636128,2.93232,192.285
11.37,-0.640626,2.9308,192.33,-0.636128,2.93232,192.285,0.471322,0.15708,-0.640733,2.93132,192.375
11.38,-0.645229,2.92979,192.42,-0.640733,2.93132,192.375,0.471322,0.15708,-0.645337,2.93031,192.465
11.39,-0.64983,2.92877,192.51,-0.645337,2.93031,192.465,0.471322,0.15708,-0.649939,2.92929,192.555
11.4,-0.65443,2.92775,192.6,-0.649939,2.92929,192.555,0.471322,0.15708,-0.654539,2.92827,192.645
11.41,-0.659028,2.92672,192.69,-0.654539,2.92827,192.645,0.471322,0.15708,-0.659138,2.92723,192.735
11.42,-0.663624,2.92568,192.78,-0.659138,2.92723,192.735,0.471322,0.15708,-0.663735,2.9262,192.825
11.43,-0.668219,2.92463,192.87,-0.663735,2.9262,192.825,0.471322,0.15708,-0.668331,2.92515,192.915
11.44,-0.672812,2.92358,192.96,-0.668331,2.92515,192.915,0.471322,0.15708,-0.672925,2.9241,193.005
11.45,-0.677404,2.92252,193.05,-0.672925,2.9241,193.005,0.471322,0.15708,-0.677517,2.92303,193.095
11.46,-0.681994,2.92145,193.14,-0.677517,2.92303,193.095,0.471322,0.15708,-0.682108,2.92197,193.185
11.47,-0.686582,2.92038,193.23,-0.682108,2.92197,193.185,0.471322,0.15708,-0.686697,2.92089,193.275
11.48,-0.691168,2.9193,193.32,-0.686697,2.92089,193.275,0.471322,0.15708,-0.691284,2.91981,193.365
11.49,-0.695753,2.91821,193.41,-0.691284,2.91981,193.365,0.471322,0.15708,-0.69587,2.91872,193.455
11.5,-0.700336,2.91711,193.5,-0.69587,2.91872,193.455,0.471322,0.15708,-0.700454,2.91762,193.545
11.51,-0.704917,2.91601,193.59,-0.700454,2.91762,193.545,0.471322,0.15708,-0.705036,2.91652,193.635
11.52,-0.709497,2.9149,193.68,-0.705036,2.91652,193.635,0.471322,0.15708,-0.709616,2.91541,193.725
11.53,-0.714075,2.91378,193.77,-0.709616,2.91541,193.725,0.471322,0.15708,-0.714195,2.91429,193.815
11.54,-0.718651,2.91265,193.86,-0.714195,2.91429,193.815,0.471322,0.15708,-0.718772,2.91316,193.905
11.55,-0.723225,2.91152,193.95,-0.718772,2.91316,193.905,0.471322,0.15708,-0.723347,2.91203,193.995
11.56,-0.727798,2.91038,194.04,-0.723347,2.91203,193.995,0.471322,0.15708,-0.72792,2.91089,194.085
11.57,-0.732368,2.90923,194.13,-0.72792,2.91089,194.085,0.471322,0.15708,-0.732492,2.90975,194.175
11.58,-0.736937,2.90808,194.22,-0.732492,2.90975,194.175,0.471322,0.15708,-0.737061,2.90859,194.265
11.59,-0.741504,2.90692,194.31,-0.737061,2.90859,194.265,0.471322,0.15708,-0.741629,2.90743,194.355
11.6,-0.74607,2.90575,194.4,-0.741629,2.90743,194.355,0.471322,0.15708,-0.746195,2.90626,194.445
11.61,-0.750633,2.90457,194.49,-0.746195,2.90626,194.445,0.471322,0.15708,-0.750759,2.90509,194.535
11.62,-0.755195,2.90339,194.58,-0.750759,2.90509,194.535,0.471322,0.15708,-0.755322,2.9039,194.625
11.63,-0.759754,2.9022,194.67,-0.755322,2.9039,194.625,0.471322,0.15708,-0.759882,2.90271,194.715
11.64,-0.764312,2.901,194.76,-0.759882,2.90271,194.715,0.471322,0.15708,-0.764441,2.90152,194.805
11.65,-0.768868,2.8998,194.85,-0.764441,2.90152,194.805,0.471322,0.15708,-0.768998,2.90031,194.895
11.66,-0.773422,2.89859,194.94,-0.768998,2.90031,194.895,0.471322,0.15708,-0.773553,2.8991,194.985
11.67,-0.777974,2.89737,195.03,-0.773553,2.8991,194.985,0.471322,0.15708,-0.778105,2.89788,195.075
11.68,-0.782525,2.89614,195.12,-0.778105,2.89788,195.075,0.471322,0.15708,-0.782656,2.89666,195.165
11.69,-0.787073,2.89491,195.21,-0.782656,2.89666,195.165,0.471322,0.15708,-0.787206,2.89542,195.255
11.7,-0.791619,2.89367,195.3,-0.787206,2.89542,195.255,0.471322,0.15708,-0.791753,2.89418,195.345
11.71,-0.796164,2.89243,195.39,-0.791753,2.89418,195.345,0.471322,0.15708,-0.796298,2.89293,195.435
11.72,-0.800706,2.89117,195.48,-0.796298,2.89293,195.435,0.471322,0.15708,-0.800841,2.89168,195.525
11.73,-0.805246,2.88991,195.57,-0.800841,2.89168,195.525,0.471322,0.15708,-0.805382,2.89042,195.615
11.74,-0.809785,2.88864,195.66,-0.805382,2.89042,195.615,0.471322,0.15708,-0.809922,2.88915,195.705
11.75,-0.814321,2.88737,195.75,-0.809922,2.88915,195.705,0.471322,0.15708,-0.814459,2.88787,195.795
11.76,-0.818856,2.88608,195.84,-0.814459,2.88787,195.795,0.471322,0.15708,-0.818994,2.88659,195.885
11.77,-0.823388,2.88479,195.93,-0.818994,2.88659,195.885,0.471322,0.15708,-0.823527,2.8853,195.975
11.78,-0.827919,2.8835,196.02,-0.823527,2.8853,195.975,0.471322,0.15708,-0.828059,2.884,196.065
11.79,-0.832447,2.88219,196.11,-0.828059,2.884,196.065,0.471322,0.15708,-0.832588,2.8827,196.155
11.8,-0.836973,2.88088,196.2,-0.832588,2.8827,196.155,0.471322,0.15708,-0.837115,2.88139,196.245
11.81,-0.841498,2.87956,196.29,-0.837115,2.88139,196.245,0.471322,0.15708,-0.84164,2.88007,196.335
11.82,-0.84602,2.87824,196.38,-0.84164,2.88007,196.335,0.471322,0.15708,-0.846163,2.87874,196.425
11.83,-0.85054,2.8769,196.47,-0.846163,2.87874,196.425,0.471322,0.15708,-0.850684,2.87741,196.515
11.84,-0.855058,2.87557,196.56,-0.850684,2.87741,196.515,0.471322,0.15708,-0.855203,2.87607,196.605
11.85,-0.859574,2.87422,196.65,-0.855203,2.87607,196.605,0.471322,0.15708,-0.859719,2.87473,196.695
11.86,-0.864087,2.87286,196.74,-0.859719,2.87473,196.695,0.471322,0.15708,-0.864234,2.87337,196.785
11.87,-0.868599,2.8715,196.83,-0.864234,2.87337,196.785,0.471322,0.15708,-0.868746,2.87201,196.875
11.88,-0.873109,2.87014,196.92,-0.868746,2.87201,196.875,0.471322,0.15708,-0.873256,2.87064,196.965
11.89,-0.877616,2.86876,197.01,-0.873256,2.87064,196.965,0.471322,0.15708,-0.877765,2.86927,197.055
11.9,-0.882121,2.86738,197.1,-0.877765,2.86927,197.055,0.471322,0.15708,-0.88227,2.86788,197.145
11.91,-0.886624,2.86599,197.19,-0.88227,2.86788,197.145,0.471322,0.15708,-0.886774,2.86649,197.235
11.92,-0.891125,2.86459,197.28,-0.886774,2.86649,197.235,0.471322,0.15708,-0.891276,2.8651,197.325
11.93,-0.895623,2.86319,197.37,-0.891276,2.8651,197.325,0.471322,0.15708,-0.895775,2.86369,197.415
11.94,-0.90012,2.86178,197.46,-0.895775,2.86369,197.415,0.471322,0.15708,-0.900272,2.86228,197.505
11.95,-0.904614,2.86036,197.55,-0.900272,2.86228,197.505,0.471322,0.15708,-0.904767,2.86087,197.595
11.96,-0.909106,2.85894,197.64,-0.904767,2.86087,197.595,0.471322,0.15708,-0.90926,2.85944,197.685
11.97,-0.913595,2.85751,197.73,-0.90926,2.85944,197.685,0.471322,0.15708,-0.913751,2.85801,197.775
11.98,-0.918083,2.85607,197.82,-0.913751,2.85801,197.775,0.471322,0.15708,-0.918239,2.85657,197.865
11.99,-0.922568,2.85462,197.91,-0.918239,2.85657,197.865,0.471322,0.15708,-0.922725,2.85513,197.955
12,-0.927051,2.85317,198,-0.922725,2.85513,197.955,0.471322,0.15708,-0.927208,2.85367,198.045
12.01,-0.931532,2.85171,198.09,-0.927208,2.85367,198.045,0.471322,0.15708,-0.93169,2.85221,198.135
12.02,-0.93601,2.85024,198.18,-0.93169,2.85221,198.135,0.471322,0.15708,-0.936169,2.85075,198.225
12.03,-0.940486,2.84877,198.27,-0.936169,2.85075,198.225,0.471322,0.15708,-0.940646,2.84927,198.315
12.04,-0.94496,2.84729,198.36,-0.940646,2.84927,198.315,0.471322,0.15708,-0.94512,2.84779,198.405
12.05,-0.949431,2.8458,198.45,-0.94512,2.84779,198.405,0.471322,0.15708,-0.949592,2.8463,198.495
12.06,-0.9539,2.84431,198.54,-0.949592,2.8463,198.495,0.471322,0.15708,-0.954062,2.84481,198.585
12.07,-0.958367,2.8428,198.63,-0.954062,2.84481,198.585,0.471322,0.15708,-0.95853,2.8433,198.675
12.08,-0.962831,2.84129,198.72,-0.95853,2.8433,198.675,0.471322,0.15708,-0.962995,2.8418,198.765
12.09,-0.967293,2.83978,198.81,-0.962995,2.8418,198.765,0.471322,0.15708,-0.967457,2.84028,198.855
12.1,-0.971752,2.83826,198.9,-0.967457,2.84028,198.855,0.471322,0.15708,-0.971918,2.83876,198.945
12.11,-0.976209,2.83673,198.99,-0.971918,2.83876,198.945,0.471322,0.15708,-0.976375,2.83723,199.035
12.12,-0.980664,2.83519,199.08,-0.976375,2.83723,199.035,0.471322,0.15708,-0.980831,2.83569,199.125
12.13,-0.985116,2.83365,199.17,-0.980831,2.83569,199.125,0.471322,0.15708,-0.985284,2.83414,199.215
12.14,-0.989566,2.83209,199.26,-0.985284,2.83414,199.215,0.471322,0.15708,-0.989735,2.83259,199.305
12.15,-0.994014,2.83054,199.35,-0.989735,2.83259,199.305,0.471322,0.15708,-0.994183,2.83104,199.395
12.16,-0.998459,2.82897,199.44,-0.994183,2.83104,199.395,0.471322,0.15708,-0.998629,2.82947,199.485
12.17,-1.0029,2.8274,199.53,-0.998629,2.82947,199.485,0.471322,0.15708,-1.00307,2.8279,199.575
12.18,-1.00734,2.82582,199.62,-1.00307,2.8279,199.575,0.471322,0.15708,-1.00751,2.82632,199.665
12.19,-1.01178,2.82424,199.71,-1.00751,2.82632,199.665,0.471322,0.15708,-1.01195,2.82473,199.755
12.2,-1.01621,2.82264,199.8,-1.01195,2.82473,199.755,0.471322,0.15708,-1.01639,2.82314,199.845
12.21,-1.02065,2.82104,199.89,-1.01639,2.82314,199.845,0.471322,0.15708,-1.02082,2.82154,199.935
12.22,-1.02508,2.81944,199.98,-1.02082,2.82154,199.935,0.471322,0.15708,-1.02525,2.81993,200.025
12.23,-1.0295,2.81782,200.07,-1.02525,2.81993,200.025,0.471322,0.15708,-1.02968,2.81832,200.115
12.24,-1.03393,2.8162,200.16,-1.02968,2.81832,200.115,0.471322,0.15708,-1.03411,2.8167,200.205
12.25,-1.03835,2.81457,200.25,-1.03411,2.8167,200.205,0.471322,0.15708,-1.03853,2.81507,200.295
12.26,-1.04277,2.81294,200.34,-1.03853,2.81507,200.295,0.471322,0.15708,-1.04295,2.81344,200.385
12.27,-1.04719,2.8113,200.43,-1.04295,2.81344,200.385,0.471322,0.15708,-1.04737,2.81179,200.475
12.28,-1.0516,2.80965,200.52,-1.04737,2.81179,200.475,0.471322,0.15708,-1.05178,2.81015,200.565
12.29,-1.05602,2.80799,200.61,-1.05178,2.81015,200.565,0.471322,0.15708,-1.0562,2.80849,200.655
12.3,-1.06042,2.80633,200.7,-1.0562,2.80849,200.655,0.471322,0.15708,-1.06061,2.80683,200.745
12.31,-1.06483,2.80466,200.79,-1.06061,2.80683,200.745,0.471322,0.15708,-1.06501,2.80516,200.835
12.32,-1.06924,2.80299,200.88,-1.06501,2.80516,200.835,0.471322,0.15708,-1.06942,2.80348,200.925
12.33,-1.07364,2.8013,200.97,-1.06942,2.80348,200.925,0.471322,0.15708,-1.07382,2.8018,201.015
12.34,-1.07804,2.79961,201.06,-1.07382,2.8018,201.015,0.471322,0.15708,-1.07822,2.80011,201.105
12.35,-1.08243,2.79792,201.15,-1.07822,2.80011,201.105,0.471322,0.15708,-1.08262,2.79841,201.195
12.36,-1.08683,2.79621,201.24,-1.08262,2.79841,201.195,0.471322,0.15708,-1.08701,2.79671,201.285
12.37,-1.09122,2.7945,201.33,-1.08701,2.79671,201.285,0.471322,0.15708,-1.0914,2.795,201.375
12.38,-1.09561,2.79279,201.42,-1.0914,2.795,201.375,0.471322,0.15708,-1.09579,2.79328,201.465
12.39,-1.09999,2.79106,201.51,-1.09579,2.79328,201.465,0.471322,0.15708,-1.10018,2.79155,201.555
12.4,-1.10437,2.78933,201.6,-1.10018,2.79155,201.555,0.471322,0.15708,-1.10456,2.78982,201.645
12.41,-1.10875,2.78759,201.69,-1.10456,2.78982,201.645,0.471322,0.15708,-1.10894,2.78808,201.735
12.42,-1.11313,2.78585,201.78,-1.10894,2.78808,201.735,0.471322,0.15708,-1.11332,2.78634,201.825
12.43,-1.11751,2.78409,201.87,-1.11332,2.78634,201.825,0.471322,0.15708,-1.1177,2.78459,201.915
12.44,-1.12188,2.78234,201.96,-1.1177,2.78459,201.915,0.471322,0.15708,-1.12207,2.78283,202.005
12.45,-1.12625,2.78057,202.05,-1.12207,2.78283,202.005,0.471322,0.15708,-1.12644,2.78106,202.095
12.46,-1.13061,2.7788,202.14,-1.12644,2.78106,202.095,0.471322,0.15708,-1.13081,2.77929,202.185
12.47,-1.13498,2.77702,202.23,-1.13081,2.77929,202.185,0.471322,0.15708,-1.13517,2.77751,202.275
12.48,-1.13934,2.77523,202.32,-1.13517,2.77751,202.275,0.471322,0.15708,-1.13953,2.77572,202.365
12.49,-1.1437,2.77344,202.41,-1.13953,2.77572,202.365,0.471322,0.15708,-1.14389,2.77393,202.455
12.5,-1.14805,2.77164,202.5,-1.14389,2.77393,202.455,0.471322,0.15708,-1.14825,2.77213,202.545
12.51,-1.1524,2.76983,202.59,-1.14825,2.77213,202.545,0.471322,0.15708,-1.1526,2.77032,202.635
12.52,-1.15675,2.76802,202.68,-1.1526,2.77032,202.635,0.471322,0.15708,-1.15695,2.76851,202.725
12.53,-1.1611,2.7662,202.77,-1.15695,2.76851,202.725,0.471322,0.15708,-1.1613,2.76669,202.815
12.54,-1.16544,2.76437,202.86,-1.1613,2.76669,202.815,0.471322,0.15708,-1.16564,2.76486,202.905
12.55,-1.16978,2.76254,202.95,-1.16564,2.76486,202.905,0.471322,0.15708,-1.16998,2.76302,202.995
12.56,-1.17412,2.7607,203.04,-1.16998,2.76302,202.995,0.471322,0.15708,-1.17432,2.76118,203.085
12.57,-1.17846,2.75885,203.13,-1.17432,2.76118,203.085,0.471322,0.15708,-1.17866,2.75933,203.175
12.58,-1.18279,2.75699,203.22,-1.17866,2.75933,203.175,0.471322,0.15708,-1.18299,2.75748,203.265
12.59,-1.18712,2.75513,203.31,-1.18299,2.75748,203.265,0.471322,0.15708,-1.18732,2.75562,203.355
12.6,-1.19144,2.75326,203.4,-1.18732,2.75562,203.355,0.471322,0.15708,-1.19165,2.75375,203.445
12.61,-1.19577,2.75139,203.49,-1.19165,2.75375,203.445,0.471322,0.15708,-1.19597,2.75187,203.535
12.62,-1.20009,2.74951,203.58,-1.19597,2.75187,203.535,0.471322,0.15708,-1.20029,2.74999,203.625
12.63,-1.2044,2.74762,203.67,-1.20029,2.74999,203.625,0.471322,0.15708,-1.20461,2.7481,203.715
12.64,-1.20872,2.74572,203.76,-1.20461,2.7481,203.715,0.471322,0.15708,-1.20893,2.74621,203.805
12.65,-1.21303,2.74382,203.85,-1.20893,2.74621,203.805,0.471322,0.15708,-1.21324,2.74431,203.895
12.66,-1.21734,2.74191,203.94,-1.21324,2.74431,203.895,0.471322,0.15708,-1.21755,2.7424,203.985
12.67,-1.22164,2.74,204.03,-1.21755,2.7424,203.985,0.471322,0.15708,-1.22185,2.74048,204.075
12.68,-1.22595,2.73807,204.12,-1.22185,2.74048,204.075,0.471322,0.15708,-1.22616,2.73856,204.165
12.69,-1.23025,2.73615,204.21,-1.22616,2.73856,204.165,0.471322,0.15708,-1.23046,2.73663,204.255
12.7,-1.23454,2.73421,204.3,-1.23046,2.73663,204.255,0.471322,0.15708,-1.23475,2.73469,204.345
12.71,-1.23884,2.73227,204.39,-1.23475,2.73469,204.345,0.471322,0.15708,-1.23905,2.73275,204.435
12.72,-1.24313,2.73032,204.48,-1.23905,2.73275,204.435,0.471322,0.15708,-1.24334,2.7308,204.525
12.73,-1.24741,2.72836,204.57,-1.24334,2.7308,204.525,0.471322,0.15708,-1.24763,2.72884,204.615
12.74,-1.2517,2.7264,204.66,-1.24763,2.72884,204.615,0.471322,0.15708,-1.25191,2.72688,204.705
12.75,-1.25598,2.72443,204.75,-1.25191,2.72688,204.705,0.471322,0.15708,-1.25619,2.72491,204.795
12.76,-1.26026,2.72245,204.84,-1.25619,2.72491,204.795,0.471322,0.15708,-1.26047,2.72293,204.885
12.77,-1.26453,2.72047,204.93,-1.26047,2.72293,204.885,0.471322,0.15708,-1.26475,2.72095,204.975
12.78,-1.2688,2.71848,205.02,-1.26475,2.72095,204.975,0.471322,0.15708,-1.26902,2.71896,205.065
12.79,-1.27307,2.71648,205.11,-1.26902,2.71896,205.065,0.471322,0.15708,-1.27329,2.71696,205.155
12.8,-1.27734,2.71448,205.2,-1.27329,2.71696,205.155,0.471322,0.15708,-1.27756,2.71496,205.245
12.81,-1.2816,2.71247,205.29,-1.27756,2.71496,205.245,0.471322,0.15708,-1.28182,2.71295,205.335
12.82,-1.28586,2.71045,205.38,-1.28182,2.71295,205.335,0.471322,0.15708,-1.28608,2.71093,205.425
12.83,-1.29012,2.70843,205.47,-1.28608,2.71093,205.425,0.471322,0.15708,-1.29034,2.70891,205.515
12.84,-1.29437,2.7064,205.56,-1.29034,2.70891,205.515,0.471322,0.15708,-1.29459,2.70688,205.605
12.85,-1.29862,2.70437,205.65,-1.29459,2.70688,205.605,0.471322,0.15708,-1.29884,2.70484,205.695
12.86,-1.30286,2.70232,205.74,-1.29884,2.70484,205.695,0.471322,0.15708,-1.30309,2.7028,205.785
12.87,-1.30711,2.70027,205.83,-1.30309,2.7028,205.785,0.471322,0.15708,-1.30733,2.70075,205.875
12.88,-1.31135,2.69822,205.92,-1.30733,2.70075,205.875,0.471322,0.15708,-1.31157,2.69869,205.965
12.89,-1.31558,2.69615,206.01,-1.31157,2.69869,205.965,0.471322,0.15708,-1.31581,2.69663,206.055
12.9,-1.31982,2.69408,206.1,-1.31581,2.69663,206.055,0.471322,0.15708,-1.32004,2.69456,206.145
