time,x,y,yaw,v,w,left_rpm,right_rpm,ref_x,ref_y,ref_yaw,ref_v,ref_w,ref_left_rpm,ref_right_rpm
1.81,2.84279,0.818175,74.7938,0.46985,0.285714,8.397,10.397,2.87956,0.841498,106.29,0.471239,0.15708,8.875,9.97456
1.82,2.84402,0.822709,74.9575,0.46985,0.285714,8.397,10.397,2.87824,0.84602,106.38,0.471239,0.15708,8.875,9.97456
1.83,2.84524,0.827246,75.1212,0.46985,0.285714,8.397,10.397,2.8769,0.85054,106.47,0.471239,0.15708,8.875,9.97456
1.84,2.84645,0.831787,75.2849,0.46985,0.285714,8.397,10.397,2.87557,0.855058,106.56,0.471239,0.15708,8.875,9.97456
1.85,2.84765,0.836358,75.4486,0.472565,0.285714,8.45131,10.4513,2.87422,0.859574,106.65,0.471239,0.15708,8.875,9.97456
1.86,2.84884,0.840932,75.6123,0.472565,0.285714,8.45131,10.4513,2.87286,0.864087,106.74,0.471239,0.15708,8.875,9.97456
1.87,2.85001,0.845509,75.776,0.472565,0.285714,8.45131,10.4513,2.8715,0.868599,106.83,0.471239,0.15708,8.875,9.97456
1.88,2.85117,0.85009,75.9397,0.472565,0.285714,8.45131,10.4513,2.87014,0.873109,106.92,0.471239,0.15708,8.875,9.97456
1.89,2.85232,0.854674,76.1034,0.472565,0.285714,8.45131,10.4513,2.86876,0.877616,107.01,0.471239,0.15708,8.875,9.97456
1.9,2.85346,0.859287,76.2671,0.475195,0.285714,8.50389,10.5039,2.86738,0.882121,107.1,0.471239,0.15708,8.875,9.97456
1.91,2.85459,0.863903,76.4308,0.475195,0.285714,8.50389,10.5039,2.86599,0.886624,107.19,0.471239,0.15708,8.875,9.97456
1.92,2.8557,0.868522,76.5945,0.475195,0.285714,8.50389,10.5039,2.86459,0.891125,107.28,0.471239,0.15708,8.875,9.97456
1.93,2.8568,0.873145,76.7582,0.475195,0.285714,8.50389,10.5039,2.86319,0.895623,107.37,0.471239,0.15708,8.875,9.97456
1.94,2.85789,0.87777,76.9219,0.475195,0.285714,8.50389,10.5039,2.86178,0.90012,107.46,0.471239,0.15708,8.875,9.97456
1.95,2.85897,0.882424,77.0856,0.477741,0.285714,8.55483,10.5548,2.86036,0.904614,107.55,0.471239,0.15708,8.875,9.97456
1.96,2.86004,0.887081,77.2493,0.477741,0.285714,8.55483,10.5548,2.85894,0.909106,107.64,0.471239,0.15708,8.875,9.97456
1.97,2.8611,0.89174,77.413,0.477741,0.285714,8.55483,10.5548,2.85751,0.913595,107.73,0.471239,0.15708,8.875,9.97456
1.98,2.86214,0.896403,77.5767,0.477741,0.285714,8.55483,10.5548,2.85607,0.918083,107.82,0.471239,0.15708,8.875,9.97456
1.99,2.86317,0.901068,77.7404,0.477741,0.285714,8.55483,10.5548,2.85462,0.922568,107.91,0.471239,0.15708,8.875,9.97456
2,2.86419,0.905761,77.9041,0.480208,0.285714,8.60415,10.6042,2.85317,0.927051,108,0.471239,0.15708,8.875,9.97456
2.01,2.86519,0.910456,78.0679,0.480208,0.285714,8.60415,10.6042,2.85171,0.931532,108.09,0.471239,0.15708,8.875,9.97456
2.02,2.86618,0.915155,78.2316,0.480208,0.285714,8.60415,10.6042,2.85024,0.93601,108.18,0.471239,0.15708,8.875,9.97456
2.03,2.86716,0.919856,78.3953,0.480208,0.285714,8.60415,10.6042,2.84877,0.940486,108.27,0.471239,0.15708,8.875,9.97456
2.04,2.86813,0.92456,78.559,0.480208,0.285714,8.60415,10.6042,2.84729,0.94496,108.36,0.471239,0.15708,8.875,9.97456
2.05,2.86909,0.92929,78.7227,0.482596,0.285714,8.65192,10.6519,2.8458,0.949431,108.45,0.471239,0.15708,8.875,9.97456
2.06,2.87003,0.934023,78.8864,0.482596,0.285714,8.65192,10.6519,2.84431,0.9539,108.54,0.471239,0.15708,8.875,9.97456
2.07,2.87096,0.938758,79.0501,0.482596,0.285714,8.65192,10.6519,2.8428,0.958367,108.63,0.471239,0.15708,8.875,9.97456
2.08,2.87188,0.943496,79.2138,0.482596,0.285714,8.65192,10.6519,2.84129,0.962831,108.72,0.471239,0.15708,8.875,9.97456
2.09,2.87278,0.948237,79.3775,0.482596,0.285714,8.65192,10.6519,2.83978,0.967293,108.81,0.471239,0.15708,8.875,9.97456
2.1,2.87367,0.953003,79.5412,0.484909,0.285714,8.69819,10.6982,2.83826,0.971752,108.9,0.471239,0.15708,8.875,9.97456
2.11,2.87455,0.957771,79.7049,0.484909,0.285714,8.69819,10.6982,2.83673,0.976209,108.99,0.471239,0.15708,8.875,9.97456
2.12,2.87542,0.962542,79.8686,0.484909,0.285714,8.69819,10.6982,2.83519,0.980664,109.08,0.471239,0.15708,8.875,9.97456
2.13,2.87627,0.967316,80.0323,0.484909,0.285714,8.69819,10.6982,2.83365,0.985116,109.17,0.471239,0.15708,8.875,9.97456
2.14,2.87711,0.972092,80.196,0.484909,0.285714,8.69819,10.6982,2.83209,0.989566,109.26,0.471239,0.15708,8.875,9.97456
2.15,2.87794,0.976892,80.3597,0.48715,0.285714,8.743,10.743,2.83054,0.994014,109.35,0.471239,0.15708,8.875,9.97456
2.16,2.87876,0.981695,80.5234,0.48715,0.285714,8.743,10.743,2.82897,0.998459,109.44,0.471239,0.15708,8.875,9.97456
2.17,2.87956,0.9865,80.6871,0.48715,0.285714,8.743,10.743,2.8274,1.0029,109.53,0.471239,0.15708,8.875,9.97456
2.18,2.88035,0.991307,80.8508,0.48715,0.285714,8.743,10.743,2.82582,1.00734,109.62,0.471239,0.15708,8.875,9.97456
2.19,2.88112,0.996117,81.0145,0.48715,0.285714,8.743,10.743,2.82424,1.01178,109.71,0.471239,0.15708,8.875,9.97456
2.2,2.88189,1.00095,81.1782,0.48932,0.285714,8.7864,10.7864,2.82264,1.01621,109.8,0.471239,0.15708,8.875,9.97456
2.21,2.88264,1.00579,81.3419,0.48932,0.285714,8.7864,10.7864,2.82104,1.02065,109.89,0.471239,0.15708,8.875,9.97456
2.22,2.88338,1.01062,81.5056,0.48932,0.285714,8.7864,10.7864,2.81944,1.02508,109.98,0.471239,0.15708,8.875,9.97456
2.23,2.8841,1.01546,81.6693,0.48932,0.285714,8.7864,10.7864,2.81782,1.0295,110.07,0.471239,0.15708,8.875,9.97456
2.24,2.88481,1.0203,81.833,0.48932,0.285714,8.7864,10.7864,2.8162,1.03393,110.16,0.471239,0.15708,8.875,9.97456
2.25,2.88551,1.02517,81.9967,0.491422,0.285714,8.82844,10.8284,2.81457,1.03835,110.25,0.471239,0.15708,8.875,9.97456
2.26,2.88619,1.03003,82.1604,0.491422,0.285714,8.82844,10.8284,2.81294,1.04277,110.34,0.471239,0.15708,8.875,9.97456
2.27,2.88686,1.0349,82.3241,0.491422,0.285714,8.82844,10.8284,2.8113,1.04719,110.43,0.471239,0.15708,8.875,9.97456
2.28,2.88752,1.03977,82.4878,0.491422,0.285714,8.82844,10.8284,2.80965,1.0516,110.52,0.471239,0.15708,8.875,9.97456
2.29,2.88816,1.04464,82.6515,0.491422,0.285714,8.82844,10.8284,2.80799,1.05602,110.61,0.471239,0.15708,8.875,9.97456
2.3,2.88879,1.04954,82.8152,0.493458,0.285714,8.86915,10.8692,2.80633,1.06042,110.7,0.471239,0.15708,8.875,9.97456
2.31,2.88941,1.05443,82.9789,0.493458,0.285714,8.86915,10.8692,2.80466,1.06483,110.79,0.471239,0.15708,8.875,9.97456
2.32,2.89001,1.05933,83.1426,0.493458,0.285714,8.86915,10.8692,2.80299,1.06924,110.88,0.471239,0.15708,8.875,9.97456
2.33,2.8906,1.06423,83.3063,0.493458,0.285714,8.86915,10.8692,2.8013,1.07364,110.97,0.471239,0.15708,8.875,9.97456
2.34,2.89117,1.06913,83.47,0.493458,0.285714,8.86915,10.8692,2.79961,1.07804,111.06,0.471239,0.15708,8.875,9.97456
2.35,2.89174,1.07405,83.6337,0.49543,0.285714,8.90859,10.9086,2.79792,1.08243,111.15,0.471239,0.15708,8.875,9.97456
2.36,2.89229,1.07898,83.7974,0.49543,0.285714,8.90859,10.9086,2.79621,1.08683,111.24,0.471239,0.15708,8.875,9.97456
2.37,2.89282,1.0839,83.9611,0.49543,0.285714,8.90859,10.9086,2.7945,1.09122,111.33,0.471239,0.15708,8.875,9.97456
2.38,2.89334,1.08883,84.1248,0.49543,0.285714,8.90859,10.9086,2.79279,1.09561,111.42,0.471239,0.15708,8.875,9.97456
2.39,2.89385,1.09376,84.2885,0.49543,0.285714,8.90859,10.9086,2.79106,1.09999,111.51,0.471239,0.15708,8.875,9.97456
2.4,2.89435,1.09871,84.4522,0.49734,0.285714,8.9468,10.9468,2.78933,1.10437,111.6,0.471239,0.15708,8.875,9.97456
2.41,2.89483,1.10366,84.6159,0.49734,0.285714,8.9468,10.9468,2.78759,1.10875,111.69,0.471239,0.15708,8.875,9.97456
2.42,2.89529,1.10861,84.7796,0.49734,0.285714,8.9468,10.9468,2.78585,1.11313,111.78,0.471239,0.15708,8.875,9.97456
2.43,2.89575,1.11356,84.9433,0.49734,0.285714,8.9468,10.9468,2.78409,1.11751,111.87,0.471239,0.15708,8.875,9.97456
2.44,2.89618,1.11852,85.107,0.49734,0.285714,8.9468,10.9468,2.78234,1.12188,111.96,0.471239,0.15708,8.875,9.97456
2.45,2.89661,1.12349,85.2707,0.49919,0.285714,8.9838,10.9838,2.78057,1.12625,112.05,0.471239,0.15708,8.875,9.97456
2.46,2.89702,1.12846,85.4345,0.49919,0.285714,8.9838,10.9838,2.7788,1.13061,112.14,0.471239,0.15708,8.875,9.97456
2.47,2.89742,1.13344,85.5982,0.49919,0.285714,8.9838,10.9838,2.77702,1.13498,112.23,0.471239,0.15708,8.875,9.97456
2.48,2.8978,1.13842,85.7619,0.49919,0.285714,8.9838,10.9838,2.77523,1.13934,112.32,0.471239,0.15708,8.875,9.97456
2.49,2.89817,1.1434,85.9256,0.49919,0.285714,8.9838,10.9838,2.77344,1.1437,112.41,0.471239,0.15708,8.875,9.97456
2.5,2.89853,1.14839,86.0893,0.500983,0.285714,9.01965,11.0197,2.77164,1.14805,112.5,0.471239,0.15708,8.875,9.97456
2.51,2.89887,1.15339,86.253,0.500983,0.285714,9.01965,11.0197,2.76983,1.1524,112.59,0.471239,0.15708,8.875,9.97456
2.52,2.8992,1.15839,86.4167,0.500983,0.285714,9.01965,11.0197,2.76802,1.15675,112.68,0.471239,0.15708,8.875,9.97456
2.53,2.89951,1.16339,86.5804,0.500983,0.285714,9.01965,11.0197,2.7662,1.1611,112.77,0.471239,0.15708,8.875,9.97456
2.54,2.89981,1.16839,86.7441,0.500983,0.285714,9.01965,11.0197,2.76437,1.16544,112.86,0.471239,0.15708,8.875,9.97456
2.55,2.90009,1.17341,86.9078,0.502719,0.285714,9.05438,11.0544,2.76254,1.16978,112.95,0.471239,0.15708,8.875,9.97456
2.56,2.90036,1.17843,87.0715,0.502719,0.285714,9.05438,11.0544,2.7607,1.17412,113.04,0.471239,0.15708,8.875,9.97456
2.57,2.90062,1.18345,87.2352,0.502719,0.285714,9.05438,11.0544,2.75885,1.17846,113.13,0.471239,0.15708,8.875,9.97456
2.58,2.90086,1.18847,87.3989,0.502719,0.285714,9.05438,11.0544,2.75699,1.18279,113.22,0.471239,0.15708,8.875,9.97456
2.59,2.90109,1.19349,87.5626,0.502719,0.285714,9.05438,11.0544,2.75513,1.18712,113.31,0.471239,0.15708,8.875,9.97456
2.6,2.90131,1.19853,87.7263,0.504401,0.285714,9.08803,11.088,2.75326,1.19144,113.4,0.471239,0.15708,8.875,9.97456
2.61,2.90151,1.20357,87.89,0.504401,0.285714,9.08803,11.088,2.75139,1.19577,113.49,0.471239,0.15708,8.875,9.97456
2.62,2.90169,1.20861,88.0537,0.504401,0.285714,9.08803,11.088,2.74951,1.20009,113.58,0.471239,0.15708,8.875,9.97456
2.63,2.90186,1.21366,88.2174,0.504401,0.285714,9.08803,11.088,2.74762,1.2044,113.67,0.471239,0.15708,8.875,9.97456
2.64,2.90202,1.2187,88.3811,0.504401,0.285714,9.08803,11.088,2.74572,1.20872,113.76,0.471239,0.15708,8.875,9.97456
2.65,2.90216,1.22376,88.5448,0.506031,0.285714,9.12062,11.1206,2.74382,1.21303,113.85,0.471239,0.15708,8.875,9.97456
2.66,2.90229,1.22881,88.7085,0.506031,0.285714,9.12062,11.1206,2.74191,1.21734,113.94,0.471239,0.15708,8.875,9.97456
2.67,2.90241,1.23387,88.8722,0.506031,0.285714,9.12062,11.1206,2.74,1.22164,114.03,0.471239,0.15708,8.875,9.97456
2.68,2.90251,1.23893,89.0359,0.506031,0.285714,9.12062,11.1206,2.73807,1.22595,114.12,0.471239,0.15708,8.875,9.97456
2.69,2.90259,1.24399,89.1996,0.506031,0.285714,9.12062,11.1206,2.73615,1.23025,114.21,0.471239,0.15708,8.875,9.97456
2.7,2.90266,1.24907,89.3633,0.50761,0.285714,9.15221,11.1522,2.73421,1.23454,114.3,0.471239,0.15708,8.875,9.97456
2.71,2.90272,1.25414,89.527,0.50761,0.285714,9.15221,11.1522,2.73227,1.23884,114.39,0.471239,0.15708,8.875,9.97456
2.72,2.90276,1.25922,89.6907,0.50761,0.285714,9.15221,11.1522,2.73032,1.24313,114.48,0.471239,0.15708,8.875,9.97456
2.73,2.90279,1.2643,89.8544,0.50761,0.285714,9.15221,11.1522,2.72836,1.24741,114.57,0.471239,0.15708,8.875,9.97456
2.74,2.9028,1.26937,90.0181,0.50761,0.285714,9.15221,11.1522,2.7264,1.2517,114.66,0.471239,0.15708,8.875,9.97456
2.75,2.9028,1.27446,90.1818,0.509141,0.285714,9.18281,11.1828,2.72443,1.25598,114.75,0.471239,0.15708,8.875,9.97456
2.76,2.90278,1.27955,90.3455,0.509141,0.285714,9.18281,11.1828,2.72245,1.26026,114.84,0.471239,0.15708,8.875,9.97456
2.77,2.90275,1.28465,90.5092,0.509141,0.285714,9.18281,11.1828,2.72047,1.26453,114.93,0.471239,0.15708,8.875,9.97456
2.78,2.90271,1.28974,90.6729,0.509141,0.285714,9.18281,11.1828,2.71848,1.2688,115.02,0.471239,0.15708,8.875,9.97456
2.79,2.90265,1.29483,90.8366,0.509141,0.285714,9.18281,11.1828,2.71648,1.27307,115.11,0.471239,0.15708,8.875,9.97456
2.8,2.90257,1.29993,91.0003,0.510623,0.285714,9.21246,11.2125,2.71448,1.27734,115.2,0.471239,0.15708,8.875,9.97456
2.81,2.90248,1.30504,91.164,0.510623,0.285714,9.21246,11.2125,2.71247,1.2816,115.29,0.471239,0.15708,8.875,9.97456
2.82,2.90238,1.31014,91.3277,0.510623,0.285714,9.21246,11.2125,2.71045,1.28586,115.38,0.471239,0.15708,8.875,9.97456
2.83,2.90226,1.31525,91.4914,0.510623,0.285714,9.21246,11.2125,2.70843,1.29012,115.47,0.471239,0.15708,8.875,9.97456
2.84,2.90213,1.32035,91.6551,0.510623,0.285714,9.21246,11.2125,2.7064,1.29437,115.56,0.471239,0.15708,8.875,9.97456
2.85,2.90198,1.32547,91.8188,0.51206,0.285714,9.2412,11.2412,2.70437,1.29862,115.65,0.471239,0.15708,8.875,9.97456
2.86,2.90182,1.33059,91.9825,0.51206,0.285714,9.2412,11.2412,2.70232,1.30286,115.74,0.471239,0.15708,8.875,9.97456
2.87,2.90164,1.33571,92.1462,0.51206,0.285714,9.2412,11.2412,2.70027,1.30711,115.83,0.471239,0.15708,8.875,9.97456
2.88,2.90145,1.34082,92.3099,0.51206,0.285714,9.2412,11.2412,2.69822,1.31135,115.92,0.471239,0.15708,8.875,9.97456
2.89,2.90124,1.34594,92.4736,0.51206,0.285714,9.2412,11.2412,2.69615,1.31558,116.01,0.471239,0.15708,8.875,9.97456
2.9,2.90102,1.35107,92.6373,0.513452,0.285714,9.26905,11.269,2.69408,1.31982,116.1,0.471239,0.15708,8.875,9.97456
2.91,2.90078,1.3562,92.8011,0.513452,0.285714,9.26905,11.269,2.69201,1.32405,116.19,0.471239,0.15708,8.875,9.97456
2.92,2.90053,1.36133,92.9648,0.513452,0.285714,9.26905,11.269,2.68992,1.32827,116.28,0.471239,0.15708,8.875,9.97456
2.93,2.90027,1.36646,93.1285,0.513452,0.285714,9.26905,11.269,2.68783,1.3325,116.37,0.471239,0.15708,8.875,9.97456
2.94,2.89999,1.37158,93.2922,0.513452,0.285714,9.26905,11.269,2.68574,1.33672,116.46,0.471239,0.15708,8.875,9.97456
2.95,2.89969,1.37672,93.4559,0.514802,0.285714,9.29604,11.296,2.68363,1.34094,116.55,0.471239,0.15708,8.875,9.97456
2.96,2.89938,1.38186,93.6196,0.514802,0.285714,9.29604,11.296,2.68152,1.34515,116.64,0.471239,0.15708,8.875,9.97456
2.97,2.89906,1.387,93.7833,0.514802,0.285714,9.29604,11.296,2.67941,1.34936,116.73,0.471239,0.15708,8.875,9.97456
2.98,2.89872,1.39214,93.947,0.514802,0.285714,9.29604,11.296,2.67729,1.35357,116.82,0.471239,0.15708,8.875,9.97456
2.99,2.89836,1.39727,94.1107,0.514802,0.285714,9.29604,11.296,2.67516,1.35777,116.91,0.471239,0.15708,8.875,9.97456
3,2.89799,1.40242,94.2744,0.51611,0.285714,9.3222,11.3222,2.67302,1.36197,117,0.471239,0.15708,8.875,9.97456
3.01,2.89761,1.40757,94.4381,0.51611,0.285714,9.3222,11.3222,2.67088,1.36617,117.09,0.471239,0.15708,8.875,9.97456
3.02,2.89721,1.41271,94.6018,0.51611,0.285714,9.3222,11.3222,2.66873,1.37036,117.18,0.471239,0.15708,8.875,9.97456
3.03,2.89679,1.41786,94.7655,0.51611,0.285714,9.3222,11.3222,2.66657,1.37455,117.27,0.471239,0.15708,8.875,9.97456
3.04,2.89637,1.423,94.9292,0.51611,0.285714,9.3222,11.3222,2.66441,1.37874,117.36,0.471239,0.15708,8.875,9.97456
3.05,2.89592,1.42815,95.0929,0.517378,0.285714,9.34755,11.3476,2.66224,1.38292,117.45,0.471239,0.15708,8.875,9.97456
3.06,2.89546,1.43331,95.2566,0.517378,0.285714,9.34755,11.3476,2.66006,1.3871,117.54,0.471239,0.15708,8.875,9.97456
3.07,2.89499,1.43846,95.4203,0.517378,0.285714,9.34755,11.3476,2.65788,1.39128,117.63,0.471239,0.15708,8.875,9.97456
3.08,2.8945,1.44361,95.584,0.517378,0.285714,9.34755,11.3476,2.65569,1.39545,117.72,0.471239,0.15708,8.875,9.97456
3.09,2.894,1.44876,95.7477,0.517378,0.285714,9.34755,11.3476,2.6535,1.39962,117.81,0.471239,0.15708,8.875,9.97456
3.1,2.89348,1.45392,95.9114,0.518606,0.285714,9.37213,11.3721,2.6513,1.40379,117.9,0.471239,0.15708,8.875,9.97456
3.11,2.89294,1.45908,96.0751,0.518606,0.285714,9.37213,11.3721,2.64909,1.40795,117.99,0.471239,0.15708,8.875,9.97456
3.12,2.89239,1.46423,96.2388,0.518606,0.285714,9.37213,11.3721,2.64687,1.41211,118.08,0.471239,0.15708,8.875,9.97456
3.13,2.89183,1.46939,96.4025,0.518606,0.285714,9.37213,11.3721,2.64465,1.41627,118.17,0.471239,0.15708,8.875,9.97456
3.14,2.89125,1.47454,96.5662,0.518606,0.285714,9.37213,11.3721,2.64242,1.42042,118.26,0.471239,0.15708,8.875,9.97456
3.15,2.89066,1.47971,96.7299,0.519798,0.285714,9.39595,11.396,2.64019,1.42457,118.35,0.471239,0.15708,8.875,9.97456
3.16,2.89005,1.48487,96.8936,0.519798,0.285714,9.39595,11.396,2.63795,1.42871,118.44,0.471239,0.15708,8.875,9.97456
3.17,2.88942,1.49003,97.0573,0.519798,0.285714,9.39595,11.396,2.6357,1.43286,118.53,0.471239,0.15708,8.875,9.97456
3.18,2.88879,1.49519,97.221,0.519798,0.285714,9.39595,11.396,2.63345,1.43699,118.62,0.471239,0.15708,8.875,9.97456
3.19,2.88813,1.50035,97.3847,0.519798,0.285714,9.39595,11.396,2.63119,1.44113,118.71,0.471239,0.15708,8.875,9.97456
3.2,2.88746,1.50551,97.5484,0.520952,0.285714,9.41905,11.419,2.62892,1.44526,118.8,0.471239,0.15708,8.875,9.97456
3.21,2.88678,1.51068,97.7121,0.520952,0.285714,9.41905,11.419,2.62665,1.44939,118.89,0.471239,0.15708,8.875,9.97456
3.22,2.88608,1.51584,97.8758,0.520952,0.285714,9.41905,11.419,2.62437,1.45351,118.98,0.471239,0.15708,8.875,9.97456
3.23,2.88537,1.521,98.0395,0.520952,0.285714,9.41905,11.419,2.62208,1.45763,119.07,0.471239,0.15708,8.875,9.97456
3.24,2.88464,1.52616,98.2032,0.520952,0.285714,9.41905,11.419,2.61979,1.46175,119.16,0.471239,0.15708,8.875,9.97456
3.25,2.88389,1.53132,98.3669,0.522072,0.285714,9.44144,11.4414,2.61749,1.46586,119.25,0.471239,0.15708,8.875,9.97456
3.26,2.88313,1.53649,98.5306,0.522072,0.285714,9.44144,11.4414,2.61518,1.46997,119.34,0.471239,0.15708,8.875,9.97456
3.27,2.88236,1.54165,98.6943,0.522072,0.285714,9.44144,11.4414,2.61287,1.47408,119.43,0.471239,0.15708,8.875,9.97456
3.28,2.88157,1.54681,98.858,0.522072,0.285714,9.44144,11.4414,2.61055,1.47818,119.52,0.471239,0.15708,8.875,9.97456
3.29,2.88076,1.55197,99.0217,0.522072,0.285714,9.44144,11.4414,2.60823,1.48228,119.61,0.471239,0.15708,8.875,9.97456
3.3,2.87994,1.55714,99.1854,0.523157,0.285714,9.46315,11.4631,2.60589,1.48638,119.7,0.471239,0.15708,8.875,9.97456
3.31,2.87911,1.5623,99.3491,0.523157,0.285714,9.46315,11.4631,2.60356,1.49047,119.79,0.471239,0.15708,8.875,9.97456
3.32,2.87826,1.56747,99.5128,0.523157,0.285714,9.46315,11.4631,2.60121,1.49456,119.88,0.471239,0.15708,8.875,9.97456
3.33,2.87739,1.57262,99.6765,0.523157,0.285714,9.46315,11.4631,2.59886,1.49864,119.97,0.471239,0.15708,8.875,9.97456
3.34,2.87652,1.57778,99.8402,0.523157,0.285714,9.46315,11.4631,2.5965,1.50272,120.06,0.471239,0.15708,8.875,9.97456
3.35,2.87562,1.58295,100.004,0.52421,0.285714,9.4842,11.4842,2.59414,1.5068,120.15,0.471239,0.15708,8.875,9.97456
3.36,2.87471,1.58811,100.168,0.52421,0.285714,9.4842,11.4842,2.59177,1.51087,120.24,0.471239,0.15708,8.875,9.97456
3.37,2.87378,1.59327,100.331,0.52421,0.285714,9.4842,11.4842,2.58939,1.51494,120.33,0.471239,0.15708,8.875,9.97456
3.38,2.87284,1.59843,100.495,0.52421,0.285714,9.4842,11.4842,2.58701,1.519,120.42,0.471239,0.15708,8.875,9.97456
3.39,2.87189,1.60358,100.659,0.52421,0.285714,9.4842,11.4842,2.58462,1.52307,120.51,0.471239,0.15708,8.875,9.97456
3.4,2.87092,1.60874,100.822,0.52523,0.285714,9.50461,11.5046,2.58223,1.52712,120.6,0.471239,0.15708,8.875,9.97456
3.41,2.86993,1.6139,100.986,0.52523,0.285714,9.50461,11.5046,2.57982,1.53118,120.69,0.471239,0.15708,8.875,9.97456
3.42,2.86893,1.61906,101.15,0.52523,0.285714,9.50461,11.5046,2.57742,1.53523,120.78,0.471239,0.15708,8.875,9.97456
3.43,2.86791,1.62421,101.314,0.52523,0.285714,9.50461,11.5046,2.575,1.53928,120.87,0.471239,0.15708,8.875,9.97456
3.44,2.86688,1.62936,101.477,0.52523,0.285714,9.50461,11.5046,2.57258,1.54332,120.96,0.471239,0.15708,8.875,9.97456
3.45,2.86584,1.63452,101.641,0.52622,0.285714,9.5244,11.5244,2.57015,1.54736,121.05,0.471239,0.15708,8.875,9.97456
3.46,2.86478,1.63967,101.805,0.52622,0.285714,9.5244,11.5244,2.56772,1.55139,121.14,0.471239,0.15708,8.875,9.97456
3.47,2.8637,1.64482,101.968,0.52622,0.285714,9.5244,11.5244,2.56528,1.55542,121.23,0.471239,0.15708,8.875,9.97456
3.48,2.86261,1.64997,102.132,0.52622,0.285714,9.5244,11.5244,2.56283,1.55945,121.32,0.471239,0.15708,8.875,9.97456
3.49,2.8615,1.65511,102.296,0.52622,0.285714,9.5244,11.5244,2.56038,1.56348,121.41,0.471239,0.15708,8.875,9.97456
3.5,2.86038,1.66027,102.459,0.52718,0.285714,9.54359,11.5436,2.55792,1.5675,121.5,0.471239,0.15708,8.875,9.97456
3.51,2.85924,1.66541,102.623,0.52718,0.285714,9.54359,11.5436,2.55546,1.57151,121.59,0.471239,0.15708,8.875,9.97456
3.52,2.85809,1.67056,102.787,0.52718,0.285714,9.54359,11.5436,2.55298,1.57552,121.68,0.471239,0.15708,8.875,9.97456
3.53,2.85692,1.6757,102.951,0.52718,0.285714,9.54359,11.5436,2.55051,1.57953,121.77,0.471239,0.15708,8.875,9.97456
3.54,2.85574,1.68084,103.114,0.52718,0.285714,9.54359,11.5436,2.54802,1.58354,121.86,0.471239,0.15708,8.875,9.97456
3.55,2.85454,1.68598,103.278,0.52811,0.285714,9.5622,11.5622,2.54553,1.58754,121.95,0.471239,0.15708,8.875,9.97456
3.56,2.85333,1.69112,103.442,0.52811,0.285714,9.5622,11.5622,2.54303,1.59153,122.04,0.471239,0.15708,8.875,9.97456
3.57,2.8521,1.69626,103.605,0.52811,0.285714,9.5622,11.5622,2.54053,1.59553,122.13,0.471239,0.15708,8.875,9.97456
3.58,2.85086,1.70139,103.769,0.52811,0.285714,9.5622,11.5622,2.53802,1.59951,122.22,0.471239,0.15708,8.875,9.97456
3.59,2.8496,1.70652,103.933,0.52811,0.285714,9.5622,11.5622,2.53551,1.6035,122.31,0.471239,0.15708,8.875,9.97456
3.6,2.84833,1.71165,104.097,0.529013,0.285714,9.58026,11.5803,2.53298,1.60748,122.4,0.471239,0.15708,8.875,9.97456
3.61,2.84704,1.71678,104.26,0.529013,0.285714,9.58026,11.5803,2.53046,1.61146,122.49,0.471239,0.15708,8.875,9.97456
3.62,2.84574,1.72191,104.424,0.529013,0.285714,9.58026,11.5803,2.52792,1.61543,122.58,0.471239,0.15708,8.875,9.97456
3.63,2.84442,1.72703,104.588,0.529013,0.285714,9.58026,11.5803,2.52538,1.6194,122.67,0.471239,0.15708,8.875,9.97456
3.64,2.84309,1.73215,104.751,0.529013,0.285714,9.58026,11.5803,2.52283,1.62336,122.76,0.471239,0.15708,8.875,9.97456
3.65,2.84174,1.73728,104.915,0.529888,0.285714,9.59777,11.5978,2.52028,1.62732,122.85,0.471239,0.15708,8.875,9.97456
3.66,2.84037,1.7424,105.079,0.529888,0.285714,9.59777,11.5978,2.51772,1.63128,122.94,0.471239,0.15708,8.875,9.97456
3.67,2.839,1.74751,105.242,0.529888,0.285714,9.59777,11.5978,2.51516,1.63523,123.03,0.471239,0.15708,8.875,9.97456
3.68,2.8376,1.75263,105.406,0.529888,0.285714,9.59777,11.5978,2.51258,1.63918,123.12,0.471239,0.15708,8.875,9.97456
3.69,2.8362,1.75774,105.57,0.529888,0.285714,9.59777,11.5978,2.51001,1.64313,123.21,0.471239,0.15708,8.875,9.97456
3.7,2.83477,1.76285,105.734,0.530737,0.285714,9.61475,11.6147,2.50742,1.64707,123.3,0.471239,0.15708,8.875,9.97456
3.71,2.83333,1.76796,105.897,0.530737,0.285714,9.61475,11.6147,2.50483,1.65101,123.39,0.471239,0.15708,8.875,9.97456
3.72,2.83188,1.77306,106.061,0.530737,0.285714,9.61475,11.6147,2.50224,1.65494,123.48,0.471239,0.15708,8.875,9.97456
3.73,2.83041,1.77816,106.225,0.530737,0.285714,9.61475,11.6147,2.49963,1.65887,123.57,0.471239,0.15708,8.875,9.97456
3.74,2.82893,1.78326,106.388,0.530737,0.285714,9.61475,11.6147,2.49702,1.66279,123.66,0.471239,0.15708,8.875,9.97456
3.75,2.82743,1.78836,106.552,0.531561,0.285714,9.63122,11.6312,2.49441,1.66671,123.75,0.471239,0.15708,8.875,9.97456
